Task ID,Host,Executor ID,Locality,Launch Time,Finish Time,Getting Result Time,Shuffle Bytes Written,Shuffle Write Time,Shuffle Records Written,Executor Run Time,Executor Deserialize Time,JVM GC Time,Result Size,Memory Bytes Spilled,Disk Bytes Spilled,Stage ID,Task Type
55,10.0.0.8,5,PROCESS_LOCAL,1489735931261,1489735931293,0,0,0,0,22,3,0,1724,0,0,16,ResultTask
57,10.0.0.8,5,PROCESS_LOCAL,1489735931265,1489735931307,0,0,0,0,31,3,0,1724,0,0,16,ResultTask
56,10.0.0.9,6,PROCESS_LOCAL,1489735931263,1489735931309,0,0,0,0,36,2,0,1724,0,0,16,ResultTask
58,10.0.0.9,3,PROCESS_LOCAL,1489735931268,1489735931311,0,0,0,0,29,4,0,1724,0,0,16,ResultTask
53,10.0.0.9,3,PROCESS_LOCAL,1489735931242,1489735931316,0,0,0,0,61,5,0,1724,0,0,16,ResultTask
41,10.0.0.11,4,PROCESS_LOCAL,1489735931022,1489735931328,0,0,0,0,160,123,0,2626,0,0,16,ResultTask
35,10.0.0.11,4,PROCESS_LOCAL,1489735931019,1489735931337,0,0,0,0,165,120,0,2626,0,0,16,ResultTask
40,10.0.0.8,2,PROCESS_LOCAL,1489735931022,1489735931338,0,0,0,0,168,125,0,1811,0,0,16,ResultTask
59,10.0.0.8,5,PROCESS_LOCAL,1489735931292,1489735931340,0,0,0,0,34,3,0,1724,0,0,16,ResultTask
60,10.0.0.8,5,PROCESS_LOCAL,1489735931306,1489735931344,0,0,0,0,25,2,0,1724,0,0,16,ResultTask
34,10.0.0.8,2,PROCESS_LOCAL,1489735931018,1489735931345,0,0,0,0,168,129,0,2732,0,0,16,ResultTask
54,10.0.0.9,6,PROCESS_LOCAL,1489735931257,1489735931351,0,0,0,0,82,7,0,1724,0,0,16,ResultTask
61,10.0.0.9,6,PROCESS_LOCAL,1489735931308,1489735931353,0,0,0,0,25,4,0,1724,0,0,16,ResultTask
63,10.0.0.9,3,PROCESS_LOCAL,1489735931315,1489735931359,0,0,0,0,34,4,0,1811,0,0,16,ResultTask
67,10.0.0.8,5,PROCESS_LOCAL,1489735931341,1489735931373,0,0,0,0,22,4,0,1724,0,0,16,ResultTask
39,10.0.0.11,1,PROCESS_LOCAL,1489735931021,1489735931375,0,0,0,0,216,120,0,1811,0,0,16,ResultTask
33,10.0.0.11,1,PROCESS_LOCAL,1489735931018,1489735931376,0,0,0,0,216,122,0,2732,0,0,16,ResultTask
65,10.0.0.11,4,PROCESS_LOCAL,1489735931334,1489735931381,0,0,0,0,31,7,0,1811,0,0,16,ResultTask
62,10.0.0.9,3,PROCESS_LOCAL,1489735931310,1489735931381,0,0,0,0,61,4,0,1724,0,0,16,ResultTask
