Task ID,Host,Executor ID,Locality,Launch Time,Finish Time,Getting Result Time,Shuffle Bytes Written,Shuffle Write Time,Shuffle Records Written,Executor Run Time,Executor Deserialize Time,JVM GC Time,Result Size,Memory Bytes Spilled,Disk Bytes Spilled,Stage ID,Task Type
89,10.0.0.15,6,PROCESS_LOCAL,1483714077175,1483714091295,0,40289713,173357990,1440298,14086,18,47,2450,0,0,3,ShuffleMapTask
99,10.0.0.5,11,PROCESS_LOCAL,1483714077619,1483714091317,0,40248065,180099492,1438366,13670,17,85,2449,0,0,3,ShuffleMapTask
100,10.0.0.18,14,PROCESS_LOCAL,1483714077689,1483714091489,0,40308606,151021447,1440850,13765,25,110,2451,0,0,3,ShuffleMapTask
97,10.0.0.18,1,PROCESS_LOCAL,1483714077529,1483714091701,0,40303522,158328967,1440095,14146,15,121,2450,0,0,3,ShuffleMapTask
103,10.0.0.14,12,PROCESS_LOCAL,1483714078151,1483714091830,0,40240403,157208078,1438102,13656,15,61,2451,0,0,3,ShuffleMapTask
85,10.0.0.22,3,PROCESS_LOCAL,1483714076991,1483714091872,0,40304186,182374186,1440179,14852,18,82,2450,0,0,3,ShuffleMapTask
98,10.0.0.6,18,PROCESS_LOCAL,1483714077534,1483714091980,0,40263113,143019752,1438923,14416,16,34,2449,0,0,3,ShuffleMapTask
105,10.0.0.14,25,PROCESS_LOCAL,1483714078671,1483714092265,0,40291117,189397471,1440071,13566,18,47,2451,0,0,3,ShuffleMapTask
87,10.0.0.6,18,PROCESS_LOCAL,1483714077064,1483714092336,0,40284080,173267434,1439527,15240,16,68,2449,0,0,3,ShuffleMapTask
104,10.0.0.15,6,PROCESS_LOCAL,1483714078258,1483714092657,0,40257553,160118349,1438577,14369,15,92,2450,0,0,3,ShuffleMapTask
102,10.0.0.14,25,PROCESS_LOCAL,1483714078066,1483714092770,0,40314040,173006209,1440643,14670,20,83,2451,0,0,3,ShuffleMapTask
101,10.0.0.14,12,PROCESS_LOCAL,1483714077778,1483714093504,0,40290980,193281917,1440293,15697,18,97,2451,0,0,3,ShuffleMapTask
107,10.0.0.11,2,PROCESS_LOCAL,1483714080605,1483714093800,0,40375588,148404979,1438942,13168,15,36,2450,0,0,3,ShuffleMapTask
106,10.0.0.11,2,PROCESS_LOCAL,1483714080267,1483714094786,0,40352488,185805595,1438625,14490,19,89,2450,0,0,3,ShuffleMapTask
108,10.0.0.11,15,PROCESS_LOCAL,1483714080942,1483714094878,0,40349058,178509212,1438906,13832,16,39,2451,0,0,3,ShuffleMapTask
109,10.0.0.11,15,PROCESS_LOCAL,1483714081653,1483714095560,0,40415147,155843882,1441010,13879,19,101,2451,0,0,3,ShuffleMapTask
110,10.0.0.12,20,PROCESS_LOCAL,1483714087603,1483714101638,0,40476352,153256900,1442704,14003,14,39,2451,0,0,3,ShuffleMapTask
114,10.0.0.12,20,PROCESS_LOCAL,1483714088372,1483714101644,0,40327950,148740581,1438093,13242,15,39,2451,0,0,3,ShuffleMapTask
121,10.0.0.5,24,PROCESS_LOCAL,1483714089704,1483714102839,0,40329653,150007412,1437905,13055,27,36,2449,0,0,3,ShuffleMapTask
116,10.0.0.15,19,PROCESS_LOCAL,1483714088702,1483714103021,0,40364015,170289210,1438402,14290,17,57,2451,0,0,3,ShuffleMapTask
119,10.0.0.17,22,PROCESS_LOCAL,1483714089398,1483714103313,0,40359908,151830664,1438165,13892,13,46,2451,0,0,3,ShuffleMapTask
129,10.0.0.24,23,PROCESS_LOCAL,1483714090335,1483714103373,0,40362177,182579785,1439261,13011,16,49,2451,0,0,3,ShuffleMapTask
117,10.0.0.17,22,PROCESS_LOCAL,1483714088993,1483714103377,0,40317119,164516363,1437876,14359,15,46,2451,0,0,3,ShuffleMapTask
123,10.0.0.12,7,PROCESS_LOCAL,1483714089990,1483714103432,0,40358316,141281247,1438871,13413,17,34,2450,0,0,3,ShuffleMapTask
118,10.0.0.12,7,PROCESS_LOCAL,1483714089335,1483714103524,0,40333368,141621071,1438047,14162,15,34,2450,0,0,3,ShuffleMapTask
140,10.0.0.22,16,PROCESS_LOCAL,1483714090967,1483714103603,0,40290668,156295366,1439352,12611,13,44,2451,0,0,3,ShuffleMapTask
120,10.0.0.5,11,PROCESS_LOCAL,1483714089544,1483714103659,0,40336331,196544754,1438387,14082,23,93,2449,0,0,3,ShuffleMapTask
139,10.0.0.24,23,PROCESS_LOCAL,1483714090817,1483714103706,0,40312044,169511127,1437961,12864,13,49,2451,0,0,3,ShuffleMapTask
137,10.0.0.23,17,PROCESS_LOCAL,1483714090694,1483714103794,0,40357254,153408966,1438581,13072,15,34,2451,0,0,3,ShuffleMapTask
122,10.0.0.15,19,PROCESS_LOCAL,1483714089721,1483714103811,0,40443844,174272797,1440785,14051,26,57,2451,0,0,3,ShuffleMapTask
127,10.0.0.23,17,PROCESS_LOCAL,1483714090266,1483714103899,0,40371828,167158089,1439351,13607,17,34,2451,0,0,3,ShuffleMapTask
124,10.0.0.6,4,PROCESS_LOCAL,1483714090064,1483714103979,0,40377686,153425307,1439608,13891,13,52,2448,0,0,3,ShuffleMapTask
126,10.0.0.25,21,PROCESS_LOCAL,1483714090127,1483714104009,0,40391257,192492866,1439990,13860,13,72,2451,0,0,3,ShuffleMapTask
133,10.0.0.24,10,PROCESS_LOCAL,1483714090500,1483714104023,0,40333851,153842168,1438045,13489,25,40,2451,0,0,3,ShuffleMapTask
112,10.0.0.4,13,PROCESS_LOCAL,1483714088212,1483714104126,0,40361154,2993560476,1439145,15890,16,45,2449,0,0,3,ShuffleMapTask
113,10.0.0.4,13,PROCESS_LOCAL,1483714088323,1483714104134,0,40393974,3102846057,1439613,15779,23,45,2449,0,0,3,ShuffleMapTask
138,10.0.0.23,5,PROCESS_LOCAL,1483714090739,1483714104176,0,40402484,144670526,1440331,13405,15,49,2450,0,0,3,ShuffleMapTask
132,10.0.0.22,16,PROCESS_LOCAL,1483714090494,1483714104248,0,40360458,155541217,1438927,13730,14,44,2451,0,0,3,ShuffleMapTask
128,10.0.0.5,24,PROCESS_LOCAL,1483714090271,1483714104345,0,40394864,170550759,1439764,14048,15,36,2449,0,0,3,ShuffleMapTask
134,10.0.0.24,10,PROCESS_LOCAL,1483714090519,1483714104377,0,40433164,162688637,1441034,13830,13,40,2451,0,0,3,ShuffleMapTask
111,10.0.0.4,26,PROCESS_LOCAL,1483714087925,1483714104510,0,40369177,2929005824,1439757,16551,14,50,2449,0,0,3,ShuffleMapTask
115,10.0.0.4,26,PROCESS_LOCAL,1483714088584,1483714104526,0,40359872,3002747105,1439133,15917,15,50,2449,0,0,3,ShuffleMapTask
141,10.0.0.25,21,PROCESS_LOCAL,1483714090998,1483714104612,0,40327486,162195582,1440141,13580,24,36,2451,0,0,3,ShuffleMapTask
125,10.0.0.6,4,PROCESS_LOCAL,1483714090070,1483714104720,0,40388494,146855400,1439461,14624,17,52,2448,0,0,3,ShuffleMapTask
135,10.0.0.18,1,PROCESS_LOCAL,1483714090581,1483714104788,0,40396640,702024961,1440226,14174,19,121,2450,0,0,3,ShuffleMapTask
143,10.0.0.25,8,PROCESS_LOCAL,1483714091187,1483714104824,0,40320718,191492846,1440040,13609,14,30,2450,0,0,3,ShuffleMapTask
130,10.0.0.25,8,PROCESS_LOCAL,1483714090438,1483714104994,0,40380404,201219128,1439625,14532,14,67,2450,0,0,3,ShuffleMapTask
131,10.0.0.17,9,PROCESS_LOCAL,1483714090447,1483714105082,0,40434872,148616736,1441307,14575,16,52,2450,0,0,3,ShuffleMapTask
136,10.0.0.17,9,PROCESS_LOCAL,1483714090615,1483714105253,0,40411170,180682378,1440516,14608,19,52,2450,0,0,3,ShuffleMapTask
144,10.0.0.23,5,PROCESS_LOCAL,1483714091243,1483714105271,0,40397553,149707693,1442794,13996,21,49,2450,0,0,3,ShuffleMapTask
145,10.0.0.18,14,PROCESS_LOCAL,1483714091288,1483714105373,0,40260461,634551254,1438341,14061,15,30,2451,0,0,3,ShuffleMapTask
149,10.0.0.18,1,PROCESS_LOCAL,1483714091700,1483714105946,0,40285881,282406460,1439417,14220,15,36,2450,0,0,3,ShuffleMapTask
150,10.0.0.14,12,PROCESS_LOCAL,1483714091829,1483714106074,0,40298219,230554553,1439620,14190,36,73,2451,0,0,3,ShuffleMapTask
148,10.0.0.18,14,PROCESS_LOCAL,1483714091488,1483714106109,0,40300565,522862270,1438953,14599,13,30,2451,0,0,3,ShuffleMapTask
154,10.0.0.6,18,PROCESS_LOCAL,1483714092335,1483714106329,0,40264486,148578598,1438479,13963,18,60,2449,0,0,3,ShuffleMapTask
147,10.0.0.5,11,PROCESS_LOCAL,1483714091316,1483714106336,0,40319044,164181103,1439787,14990,20,49,2449,0,0,3,ShuffleMapTask
152,10.0.0.6,18,PROCESS_LOCAL,1483714091979,1483714106507,0,40297119,170110356,1438575,14465,52,94,2449,0,0,3,ShuffleMapTask
146,10.0.0.15,6,PROCESS_LOCAL,1483714091295,1483714106855,0,40313929,163626985,1439382,15527,21,96,2450,0,0,3,ShuffleMapTask
153,10.0.0.14,25,PROCESS_LOCAL,1483714092264,1483714106915,0,40325571,150353747,1439888,14583,59,92,2451,0,0,3,ShuffleMapTask
142,10.0.0.22,3,PROCESS_LOCAL,1483714091063,1483714107051,0,40354926,1814464371,1440299,15962,15,49,2450,0,0,3,ShuffleMapTask
157,10.0.0.14,12,PROCESS_LOCAL,1483714093502,1483714107456,0,40354486,179880735,1440804,13918,22,37,2451,0,0,3,ShuffleMapTask
158,10.0.0.11,2,PROCESS_LOCAL,1483714093799,1483714107560,0,40316378,163985179,1440026,13731,18,98,2450,0,0,3,ShuffleMapTask
156,10.0.0.14,25,PROCESS_LOCAL,1483714092769,1483714107638,0,40331359,160720655,1440280,14847,13,56,2451,0,0,3,ShuffleMapTask
159,10.0.0.11,2,PROCESS_LOCAL,1483714094785,1483714108055,0,40309042,152355682,1440128,13235,26,45,2450,0,0,3,ShuffleMapTask
151,10.0.0.22,3,PROCESS_LOCAL,1483714091871,1483714108430,0,40309342,2373383710,1439269,16528,15,49,2450,0,0,3,ShuffleMapTask
155,10.0.0.15,6,PROCESS_LOCAL,1483714092656,1483714108572,0,40374856,186530714,1441745,15868,23,51,2450,0,0,3,ShuffleMapTask
161,10.0.0.11,15,PROCESS_LOCAL,1483714095560,1483714109369,0,40412354,162525620,1442877,13787,14,46,2451,0,0,3,ShuffleMapTask
160,10.0.0.11,15,PROCESS_LOCAL,1483714094877,1483714109666,0,40328956,165369328,1440234,14762,16,46,2451,0,0,3,ShuffleMapTask
163,10.0.0.12,20,PROCESS_LOCAL,1483714101643,1483714115217,0,40342938,265479656,1441263,13543,18,47,2451,0,0,3,ShuffleMapTask
162,10.0.0.12,20,PROCESS_LOCAL,1483714101637,1483714115735,0,40295700,294773625,1439044,14071,15,47,2451,0,0,3,ShuffleMapTask
171,10.0.0.22,16,PROCESS_LOCAL,1483714103602,1483714116264,0,40306881,150981429,1439162,12641,12,62,2451,0,0,3,ShuffleMapTask
168,10.0.0.17,22,PROCESS_LOCAL,1483714103376,1483714116304,0,40319214,149877280,1440605,12907,12,54,2451,0,0,3,ShuffleMapTask
182,10.0.0.23,5,PROCESS_LOCAL,1483714104174,1483714116348,0,40282314,138208715,1439906,12149,14,44,2450,0,0,3,ShuffleMapTask
172,10.0.0.5,11,PROCESS_LOCAL,1483714103658,1483714116475,0,40289806,142426518,1439440,12791,17,65,2449,0,0,3,ShuffleMapTask
167,10.0.0.24,23,PROCESS_LOCAL,1483714103372,1483714116520,0,40317169,146778126,1439825,13122,16,47,2451,0,0,3,ShuffleMapTask
176,10.0.0.23,17,PROCESS_LOCAL,1483714103898,1483714117026,0,40272969,143615892,1439691,13105,14,56,2451,0,0,3,ShuffleMapTask
179,10.0.0.24,10,PROCESS_LOCAL,1483714104022,1483714117049,0,40352663,126485243,1441770,13006,12,50,2451,0,0,3,ShuffleMapTask
170,10.0.0.12,7,PROCESS_LOCAL,1483714103523,1483714117067,0,40317439,251980534,1439715,13520,12,54,2450,0,0,3,ShuffleMapTask
183,10.0.0.22,16,PROCESS_LOCAL,1483714104247,1483714117134,0,40329499,144619798,1440802,12854,23,62,2451,0,0,3,ShuffleMapTask
174,10.0.0.23,17,PROCESS_LOCAL,1483714103793,1483714117195,0,40296698,144350564,1439605,13376,16,56,2451,0,0,3,ShuffleMapTask
164,10.0.0.5,24,PROCESS_LOCAL,1483714102838,1483714117372,0,40365852,173270076,1440293,14513,13,62,2449,0,0,3,ShuffleMapTask
177,10.0.0.6,4,PROCESS_LOCAL,1483714103980,1483714117424,0,40257924,148735087,1438317,13419,16,45,2448,0,0,3,ShuffleMapTask
178,10.0.0.25,21,PROCESS_LOCAL,1483714104009,1483714117782,0,40219664,454326186,1437452,13744,15,55,2451,0,0,3,ShuffleMapTask
185,10.0.0.24,10,PROCESS_LOCAL,1483714104373,1483714117820,0,40304076,146622951,1440020,13422,13,50,2451,0,0,3,ShuffleMapTask
173,10.0.0.24,23,PROCESS_LOCAL,1483714103704,1483714117957,0,40316484,154317164,1440274,14228,13,47,2451,0,0,3,ShuffleMapTask
