Task ID,Host,Executor ID,Locality,Launch Time,Finish Time,Getting Result Time,Shuffle Bytes Written,Shuffle Write Time,Shuffle Records Written,Executor Run Time,Executor Deserialize Time,JVM GC Time,Result Size,Memory Bytes Spilled,Disk Bytes Spilled,Stage ID,Task Type
43,10.0.0.17,10,PROCESS_LOCAL,1483714831111,1483714849143,0,42250907,395844766,1439356,16750,1184,188,2451,0,0,3,ShuffleMapTask
16,10.0.0.24,6,PROCESS_LOCAL,1483714831063,1483714849256,0,42246223,220487745,1437537,16728,1356,185,2450,0,0,3,ShuffleMapTask
34,10.0.0.23,26,PROCESS_LOCAL,1483714831095,1483714849333,0,42341863,203908911,1440831,17064,1104,244,2451,0,0,3,ShuffleMapTask
10,10.0.0.12,5,PROCESS_LOCAL,1483714831057,1483714849392,0,42285214,238396196,1438919,17006,1224,192,2450,0,0,3,ShuffleMapTask
46,10.0.0.15,15,PROCESS_LOCAL,1483714831116,1483714849452,0,42196422,207953947,1437234,16863,1396,245,2451,0,0,3,ShuffleMapTask
35,10.0.0.11,11,PROCESS_LOCAL,1483714831097,1483714849632,0,42333918,419685555,1440460,17100,1363,182,2451,0,0,3,ShuffleMapTask
13,10.0.0.5,1,PROCESS_LOCAL,1483714831060,1483714849664,0,42362633,451291170,1441540,17289,1205,191,2448,0,0,3,ShuffleMapTask
55,10.0.0.25,8,PROCESS_LOCAL,1483714831130,1483714849804,0,42291782,203037261,1440290,17435,1182,173,2450,0,0,3,ShuffleMapTask
26,10.0.0.14,19,PROCESS_LOCAL,1483714831074,1483714849825,0,42374392,265348971,1440230,17326,1304,139,2451,0,0,3,ShuffleMapTask
44,10.0.0.24,20,PROCESS_LOCAL,1483714831112,1483714850015,0,42253680,364779581,1439869,17614,1219,170,2451,0,0,3,ShuffleMapTask
22,10.0.0.11,23,PROCESS_LOCAL,1483714831071,1483714850167,0,42275872,447908326,1438672,17741,1239,158,2451,0,0,3,ShuffleMapTask
48,10.0.0.11,23,PROCESS_LOCAL,1483714831118,1483714850202,0,42285770,352343592,1440857,17773,1232,158,2451,0,0,3,ShuffleMapTask
39,10.0.0.5,1,PROCESS_LOCAL,1483714831104,1483714850245,0,42317205,391541104,1440367,17877,1205,191,2448,0,0,3,ShuffleMapTask
19,10.0.0.22,24,PROCESS_LOCAL,1483714831066,1483714850273,0,42287931,252163089,1438808,17860,1229,205,2451,0,0,3,ShuffleMapTask
17,10.0.0.17,10,PROCESS_LOCAL,1483714831064,1483714850279,0,42291611,350495514,1439302,17900,1184,188,2451,0,0,3,ShuffleMapTask
56,10.0.0.15,3,PROCESS_LOCAL,1483714831131,1483714850322,0,42302885,371247504,1441166,17766,1361,136,2450,0,0,3,ShuffleMapTask
30,10.0.0.15,3,PROCESS_LOCAL,1483714831078,1483714850375,0,42408434,410423875,1442767,17818,1364,136,2450,0,0,3,ShuffleMapTask
52,10.0.0.14,19,PROCESS_LOCAL,1483714831125,1483714850469,0,42287146,229098086,1440611,17971,1305,139,2451,0,0,3,ShuffleMapTask
54,10.0.0.4,16,PROCESS_LOCAL,1483714831128,1483714850562,0,42330180,255410674,1441813,18033,1334,161,2449,0,0,3,ShuffleMapTask
33,10.0.0.6,4,PROCESS_LOCAL,1483714831094,1483714850568,0,42352569,188170109,1441303,18165,1228,196,2448,0,0,3,ShuffleMapTask
42,10.0.0.24,6,PROCESS_LOCAL,1483714831109,1483714850640,0,42242819,214302278,1439029,18118,1353,185,2450,0,0,3,ShuffleMapTask
6,10.0.0.17,22,PROCESS_LOCAL,1483714831053,1483714850815,0,42271419,401390262,1439555,18500,1155,156,2451,0,0,3,ShuffleMapTask
9,10.0.0.11,11,PROCESS_LOCAL,1483714831057,1483714851273,0,42312509,422872676,1439460,18748,1364,182,2451,0,0,3,ShuffleMapTask
20,10.0.0.15,15,PROCESS_LOCAL,1483714831067,1483714851603,0,42291955,271513887,1439377,19022,1400,245,2451,0,0,3,ShuffleMapTask
58,10.0.0.4,2,PROCESS_LOCAL,1483714845490,1483714860241,0,42297242,157553272,1440621,14719,22,61,2448,0,0,3,ShuffleMapTask
63,10.0.0.25,21,PROCESS_LOCAL,1483714846849,1483714860343,0,42276700,146127882,1440087,13463,22,101,2451,0,0,3,ShuffleMapTask
59,10.0.0.25,21,PROCESS_LOCAL,1483714846092,1483714860449,0,42336316,150105281,1441962,14325,14,101,2451,0,0,3,ShuffleMapTask
61,10.0.0.14,7,PROCESS_LOCAL,1483714846682,1483714860937,0,42241319,156858668,1439201,14227,18,52,2450,0,0,3,ShuffleMapTask
62,10.0.0.18,12,PROCESS_LOCAL,1483714846810,1483714860987,0,42232710,167431295,1438520,14151,15,38,2451,0,0,3,ShuffleMapTask
66,10.0.0.18,12,PROCESS_LOCAL,1483714847567,1483714861121,0,42227792,158224722,1438692,13524,16,106,2451,0,0,3,ShuffleMapTask
67,10.0.0.23,13,PROCESS_LOCAL,1483714847721,1483714861276,0,42306041,148620152,1440759,13526,17,38,2451,0,0,3,ShuffleMapTask
64,10.0.0.18,25,PROCESS_LOCAL,1483714847145,1483714861293,0,42278377,149246399,1440364,14124,13,52,2451,0,0,3,ShuffleMapTask
68,10.0.0.14,7,PROCESS_LOCAL,1483714847769,1483714861347,0,42280048,172979468,1440003,13542,16,94,2450,0,0,3,ShuffleMapTask
65,10.0.0.4,2,PROCESS_LOCAL,1483714847272,1483714861579,0,42256358,205561801,1439588,14284,14,102,2448,0,0,3,ShuffleMapTask
83,10.0.0.6,17,PROCESS_LOCAL,1483714848932,1483714861746,0,42252157,151708134,1439995,12788,14,51,2449,0,0,3,ShuffleMapTask
75,10.0.0.12,18,PROCESS_LOCAL,1483714848444,1483714861827,0,42237850,161380288,1439204,13355,16,37,2451,0,0,3,ShuffleMapTask
79,10.0.0.6,4,PROCESS_LOCAL,1483714848752,1483714861906,0,42215251,147888056,1438495,13126,18,40,2448,0,0,3,ShuffleMapTask
74,10.0.0.17,22,PROCESS_LOCAL,1483714848400,1483714862098,0,42252929,164285924,1439736,13663,22,68,2451,0,0,3,ShuffleMapTask
88,10.0.0.23,26,PROCESS_LOCAL,1483714849332,1483714862169,0,42327847,147258883,1441493,12811,16,33,2451,0,0,3,ShuffleMapTask
82,10.0.0.12,5,PROCESS_LOCAL,1483714848881,1483714862328,0,42290377,185705208,1441353,13411,21,39,2450,0,0,3,ShuffleMapTask
76,10.0.0.6,17,PROCESS_LOCAL,1483714848448,1483714862447,0,42322831,150077555,1442157,13966,17,89,2449,0,0,3,ShuffleMapTask
60,10.0.0.18,25,PROCESS_LOCAL,1483714846509,1483714862451,0,42277138,165084919,1440079,15907,16,98,2451,0,0,3,ShuffleMapTask
90,10.0.0.15,15,PROCESS_LOCAL,1483714849450,1483714862487,0,42313644,193511766,1441666,13007,19,36,2451,0,0,3,ShuffleMapTask
77,10.0.0.22,9,PROCESS_LOCAL,1483714848468,1483714862526,0,42290336,150982035,1441549,14026,18,40,2450,0,0,3,ShuffleMapTask
72,10.0.0.23,26,PROCESS_LOCAL,1483714848358,1483714862602,0,42263390,146217373,1439511,14213,21,63,2451,0,0,3,ShuffleMapTask
69,10.0.0.23,13,PROCESS_LOCAL,1483714848234,1483714862670,0,42235417,146747766,1438396,14387,36,76,2451,0,0,3,ShuffleMapTask
73,10.0.0.22,24,PROCESS_LOCAL,1483714848370,1483714862705,0,42255240,165157417,1439682,14307,18,42,2451,0,0,3,ShuffleMapTask
70,10.0.0.12,18,PROCESS_LOCAL,1483714848337,1483714862905,0,42250915,175852252,1439659,14536,18,70,2451,0,0,3,ShuffleMapTask
89,10.0.0.12,5,PROCESS_LOCAL,1483714849390,1483714862982,0,42255554,157837270,1440298,13563,19,83,2450,0,0,3,ShuffleMapTask
99,10.0.0.22,24,PROCESS_LOCAL,1483714850272,1483714863046,0,42209756,166434262,1438366,12744,17,42,2451,0,0,3,ShuffleMapTask
78,10.0.0.4,16,PROCESS_LOCAL,1483714848727,1483714863058,0,42213907,172550778,1438706,14303,19,37,2449,0,0,3,ShuffleMapTask
71,10.0.0.22,9,PROCESS_LOCAL,1483714848350,1483714863262,0,42269702,192595675,1440549,14872,21,79,2450,0,0,3,ShuffleMapTask
85,10.0.0.5,14,PROCESS_LOCAL,1483714849127,1483714863383,0,42268646,167496942,1440179,14222,17,38,2449,0,0,3,ShuffleMapTask
92,10.0.0.5,1,PROCESS_LOCAL,1483714849662,1483714863486,0,42295482,182648815,1439583,13789,24,34,2448,0,0,3,ShuffleMapTask
102,10.0.0.15,3,PROCESS_LOCAL,1483714850374,1483714863587,0,42278975,165651682,1440643,13183,17,34,2450,0,0,3,ShuffleMapTask
81,10.0.0.5,14,PROCESS_LOCAL,1483714848834,1483714863879,0,42299192,159343186,1441320,15012,20,77,2449,0,0,3,ShuffleMapTask
100,10.0.0.17,10,PROCESS_LOCAL,1483714850277,1483714863922,0,42273050,166069733,1440850,13619,16,62,2451,0,0,3,ShuffleMapTask
84,10.0.0.24,20,PROCESS_LOCAL,1483714848948,1483714864039,0,42260153,185824627,1440125,15059,17,34,2451,0,0,3,ShuffleMapTask
93,10.0.0.25,8,PROCESS_LOCAL,1483714849803,1483714864077,0,42291285,162447867,1440811,14242,21,35,2450,0,0,3,ShuffleMapTask
104,10.0.0.4,16,PROCESS_LOCAL,1483714850560,1483714864118,0,42214417,158739528,1438577,13529,17,81,2449,0,0,3,ShuffleMapTask
80,10.0.0.25,8,PROCESS_LOCAL,1483714848808,1483714864239,0,42208024,153810614,1438276,15402,18,35,2450,0,0,3,ShuffleMapTask
86,10.0.0.17,10,PROCESS_LOCAL,1483714849142,1483714864269,0,42212567,166354817,1438181,15096,19,101,2451,0,0,3,ShuffleMapTask
103,10.0.0.14,19,PROCESS_LOCAL,1483714850468,1483714864270,0,42204677,159509180,1438102,13759,31,57,2451,0,0,3,ShuffleMapTask
107,10.0.0.17,22,PROCESS_LOCAL,1483714850814,1483714864301,0,42312197,174773407,1438942,13453,24,95,2451,0,0,3,ShuffleMapTask
94,10.0.0.14,19,PROCESS_LOCAL,1483714849824,1483714864454,0,42305197,168613438,1441822,14601,17,57,2451,0,0,3,ShuffleMapTask
87,10.0.0.24,6,PROCESS_LOCAL,1483714849257,1483714864468,0,42241726,156040744,1439527,15180,20,35,2450,0,0,3,ShuffleMapTask
97,10.0.0.11,23,PROCESS_LOCAL,1483714850200,1483714864472,0,42262609,197464580,1440095,14181,18,36,2451,0,0,3,ShuffleMapTask
101,10.0.0.15,3,PROCESS_LOCAL,1483714850321,1483714864491,0,42258594,181014572,1440293,14140,20,111,2450,0,0,3,ShuffleMapTask
91,10.0.0.11,11,PROCESS_LOCAL,1483714849628,1483714864616,0,42237922,172944302,1438651,14956,19,38,2451,0,0,3,ShuffleMapTask
98,10.0.0.5,1,PROCESS_LOCAL,1483714850245,1483714864719,0,42224619,192661302,1438923,14446,19,82,2448,0,0,3,ShuffleMapTask
105,10.0.0.6,4,PROCESS_LOCAL,1483714850567,1483714864771,0,42258107,152172736,1440071,14164,30,92,2448,0,0,3,ShuffleMapTask
96,10.0.0.11,23,PROCESS_LOCAL,1483714850166,1483714864802,0,42310498,209255708,1441532,14602,21,96,2451,0,0,3,ShuffleMapTask
95,10.0.0.24,20,PROCESS_LOCAL,1483714850013,1483714865535,0,42231312,161484557,1439693,15496,17,89,2451,0,0,3,ShuffleMapTask
106,10.0.0.24,6,PROCESS_LOCAL,1483714850639,1483714865825,0,42290713,155192709,1438625,15152,17,93,2450,0,0,3,ShuffleMapTask
108,10.0.0.11,11,PROCESS_LOCAL,1483714851272,1483714865998,0,42298630,164884038,1438906,14696,19,107,2451,0,0,3,ShuffleMapTask
109,10.0.0.15,15,PROCESS_LOCAL,1483714851602,1483714867018,0,42361700,185446891,1441010,15386,17,84,2451,0,0,3,ShuffleMapTask
112,10.0.0.25,21,PROCESS_LOCAL,1483714860443,1483714873205,0,42309886,159240935,1439145,12738,14,37,2451,0,0,3,ShuffleMapTask
111,10.0.0.25,21,PROCESS_LOCAL,1483714860342,1483714873433,0,42318477,152444980,1439757,13047,33,37,2451,0,0,3,ShuffleMapTask
113,10.0.0.14,7,PROCESS_LOCAL,1483714860936,1483714873884,0,42329285,173129411,1439613,12920,17,117,2450,0,0,3,ShuffleMapTask
121,10.0.0.12,18,PROCESS_LOCAL,1483714861825,1483714874995,0,42266157,147851560,1437905,13145,16,70,2451,0,0,3,ShuffleMapTask
114,10.0.0.18,12,PROCESS_LOCAL,1483714860985,1483714875038,0,42267939,152264017,1438093,13962,15,62,2451,0,0,3,ShuffleMapTask
119,10.0.0.4,2,PROCESS_LOCAL,1483714861578,1483714875072,0,42296325,160540201,1438165,13461,22,45,2448,0,0,3,ShuffleMapTask
116,10.0.0.23,13,PROCESS_LOCAL,1483714861274,1483714875370,0,42296144,154799442,1438402,14059,26,69,2451,0,0,3,ShuffleMapTask
126,10.0.0.6,17,PROCESS_LOCAL,1483714862441,1483714875507,0,42351421,142666044,1439990,13035,14,70,2449,0,0,3,ShuffleMapTask
129,10.0.0.22,9,PROCESS_LOCAL,1483714862525,1483714875650,0,42303805,154009465,1439261,13101,14,71,2450,0,0,3,ShuffleMapTask
110,10.0.0.4,2,PROCESS_LOCAL,1483714860239,1483714875660,0,42423254,158698132,1442704,15396,15,86,2448,0,0,3,ShuffleMapTask
120,10.0.0.6,17,PROCESS_LOCAL,1483714861745,1483714875812,0,42283568,145914295,1438387,13998,57,108,2449,0,0,3,ShuffleMapTask
123,10.0.0.17,22,PROCESS_LOCAL,1483714862097,1483714875814,0,42296287,153249175,1438871,13687,16,81,2451,0,0,3,ShuffleMapTask
124,10.0.0.23,26,PROCESS_LOCAL,1483714862168,1483714875825,0,42319666,188312483,1439608,13624,22,63,2451,0,0,3,ShuffleMapTask
115,10.0.0.18,12,PROCESS_LOCAL,1483714861120,1483714875831,0,42306951,170488535,1439133,14685,16,62,2451,0,0,3,ShuffleMapTask
136,10.0.0.4,16,PROCESS_LOCAL,1483714863057,1483714876062,0,42362632,164611464,1440516,12979,16,77,2449,0,0,3,ShuffleMapTask
125,10.0.0.12,5,PROCESS_LOCAL,1483714862327,1483714876158,0,42322633,149979571,1439461,13806,16,89,2450,0,0,3,ShuffleMapTask
122,10.0.0.6,4,PROCESS_LOCAL,1483714861904,1483714876232,0,42394369,140515284,1440785,14301,16,89,2448,0,0,3,ShuffleMapTask
132,10.0.0.22,24,PROCESS_LOCAL,1483714862704,1483714876347,0,42305052,142765818,1438927,13614,17,86,2451,0,0,3,ShuffleMapTask
133,10.0.0.12,18,PROCESS_LOCAL,1483714862904,1483714876375,0,42271325,168964009,1438045,13437,25,37,2451,0,0,3,ShuffleMapTask
118,10.0.0.14,7,PROCESS_LOCAL,1483714861346,1483714876427,0,42274397,148506345,1438047,15051,22,75,2450,0,0,3,ShuffleMapTask
128,10.0.0.15,15,PROCESS_LOCAL,1483714862486,1483714876590,0,42327216,186499816,1439764,14068,22,74,2451,0,0,3,ShuffleMapTask
130,10.0.0.23,26,PROCESS_LOCAL,1483714862600,1483714876682,0,42323012,147948857,1439625,14060,13,33,2451,0,0,3,ShuffleMapTask
127,10.0.0.18,25,PROCESS_LOCAL,1483714862449,1483714876742,0,42311444,331811945,1439351,14268,14,52,2451,0,0,3,ShuffleMapTask
138,10.0.0.5,14,PROCESS_LOCAL,1483714863382,1483714876772,0,42336403,145132693,1440331,13323,20,37,2449,0,0,3,ShuffleMapTask
134,10.0.0.12,5,PROCESS_LOCAL,1483714862981,1483714876842,0,42373827,154746462,1441034,13833,20,45,2450,0,0,3,ShuffleMapTask
117,10.0.0.18,25,PROCESS_LOCAL,1483714861292,1483714876851,0,42262208,364496915,1437876,15536,15,98,2451,0,0,3,ShuffleMapTask
131,10.0.0.23,13,PROCESS_LOCAL,1483714862669,1483714877085,0,42373411,156615221,1441307,14394,12,31,2451,0,0,3,ShuffleMapTask
135,10.0.0.22,24,PROCESS_LOCAL,1483714863047,1483714877170,0,42344658,165326415,1440226,14096,17,86,2451,0,0,3,ShuffleMapTask
137,10.0.0.22,9,PROCESS_LOCAL,1483714863261,1483714877246,0,42291962,164657162,1438581,13957,15,32,2450,0,0,3,ShuffleMapTask
141,10.0.0.5,14,PROCESS_LOCAL,1483714863878,1483714877394,0,42287544,141977205,1440141,13493,15,37,2449,0,0,3,ShuffleMapTask
149,10.0.0.17,22,PROCESS_LOCAL,1483714864300,1483714877548,0,42250522,149183206,1439417,13224,14,54,2451,0,0,3,ShuffleMapTask
140,10.0.0.15,3,PROCESS_LOCAL,1483714863586,1483714877561,0,42250667,261893881,1439352,13944,15,122,2450,0,0,3,ShuffleMapTask
145,10.0.0.4,16,PROCESS_LOCAL,1483714864117,1483714878041,0,42220129,153101131,1438341,13901,14,33,2449,0,0,3,ShuffleMapTask
142,10.0.0.17,10,PROCESS_LOCAL,1483714863921,1483714878231,0,42352288,178711737,1440299,14235,15,41,2451,0,0,3,ShuffleMapTask
147,10.0.0.17,10,PROCESS_LOCAL,1483714864268,1483714878434,0,42275765,155386711,1439787,14142,15,41,2451,0,0,3,ShuffleMapTask
146,10.0.0.25,8,PROCESS_LOCAL,1483714864238,1483714878485,0,42287468,156858122,1439382,14179,56,72,2450,0,0,3,ShuffleMapTask
150,10.0.0.14,19,PROCESS_LOCAL,1483714864452,1483714878513,0,42259307,167634466,1439620,14035,17,86,2451,0,0,3,ShuffleMapTask
139,10.0.0.5,1,PROCESS_LOCAL,1483714863487,1483714878824,0,42250091,176316717,1437961,15311,15,105,2448,0,0,3,ShuffleMapTask
155,10.0.0.5,1,PROCESS_LOCAL,1483714864718,1483714878991,0,42334469,149301950,1441745,14248,16,57,2448,0,0,3,ShuffleMapTask
154,10.0.0.11,11,PROCESS_LOCAL,1483714864614,1483714879066,0,42222937,168482523,1438479,14427,15,126,2451,0,0,3,ShuffleMapTask
152,10.0.0.11,23,PROCESS_LOCAL,1483714864471,1483714879330,0,42260971,155393582,1438575,14832,16,46,2451,0,0,3,ShuffleMapTask
156,10.0.0.6,4,PROCESS_LOCAL,1483714864770,1483714879357,0,42291767,139250509,1440280,14564,14,37,2448,0,0,3,ShuffleMapTask
148,10.0.0.14,19,PROCESS_LOCAL,1483714864269,1483714879359,0,42253416,176389234,1438953,15054,26,86,2451,0,0,3,ShuffleMapTask
153,10.0.0.15,3,PROCESS_LOCAL,1483714864490,1483714879676,0,42282337,174556882,1439888,15144,29,45,2450,0,0,3,ShuffleMapTask
157,10.0.0.11,23,PROCESS_LOCAL,1483714864801,1483714879944,0,42333629,185223190,1440804,15113,22,46,2451,0,0,3,ShuffleMapTask
144,10.0.0.25,8,PROCESS_LOCAL,1483714864074,1483714880006,0,42359697,187313251,1442794,15907,15,72,2450,0,0,3,ShuffleMapTask
143,10.0.0.24,20,PROCESS_LOCAL,1483714864038,1483714880331,0,42278213,1922689490,1440040,16264,21,93,2451,0,0,3,ShuffleMapTask
160,10.0.0.11,11,PROCESS_LOCAL,1483714865999,1483714880803,0,42287490,160115068,1440234,14781,14,57,2451,0,0,3,ShuffleMapTask
161,10.0.0.15,15,PROCESS_LOCAL,1483714867017,1483714881226,0,42370553,166955905,1442877,14180,17,26,2451,0,0,3,ShuffleMapTask
151,10.0.0.24,6,PROCESS_LOCAL,1483714864467,1483714882829,0,42268598,2863473868,1439269,18332,19,87,2450,0,0,3,ShuffleMapTask
158,10.0.0.24,20,PROCESS_LOCAL,1483714865534,1483714882847,0,42272504,3085263881,1440026,17287,16,38,2451,0,0,3,ShuffleMapTask
159,10.0.0.24,6,PROCESS_LOCAL,1483714865824,1483714882870,0,42272255,3254228968,1440128,17017,15,29,2450,0,0,3,ShuffleMapTask
162,10.0.0.25,21,PROCESS_LOCAL,1483714873204,1483714886996,0,42251207,597834890,1439044,13770,13,51,2451,0,0,3,ShuffleMapTask
164,10.0.0.14,7,PROCESS_LOCAL,1483714873882,1483714887111,0,42392571,152217304,1440293,13203,14,67,2450,0,0,3,ShuffleMapTask
163,10.0.0.25,21,PROCESS_LOCAL,1483714873432,1483714887494,0,42322614,691767158,1441263,14037,15,51,2451,0,0,3,ShuffleMapTask
165,10.0.0.12,18,PROCESS_LOCAL,1483714874994,1483714888611,0,42301357,405634922,1440657,13596,12,68,2451,0,0,3,ShuffleMapTask
174,10.0.0.23,26,PROCESS_LOCAL,1483714875825,1483714888614,0,42261211,134605637,1439605,12767,13,65,2451,0,0,3,ShuffleMapTask
168,10.0.0.23,13,PROCESS_LOCAL,1483714875368,1483714888625,0,42287660,140592789,1440605,13225,17,73,2451,0,0,3,ShuffleMapTask
170,10.0.0.22,9,PROCESS_LOCAL,1483714875648,1483714888670,0,42276225,258293053,1439715,12996,15,42,2450,0,0,3,ShuffleMapTask
173,10.0.0.17,22,PROCESS_LOCAL,1483714875814,1483714888688,0,42298665,137537051,1440274,12846,16,47,2451,0,0,3,ShuffleMapTask
179,10.0.0.22,24,PROCESS_LOCAL,1483714876346,1483714888758,0,42321254,195007669,1441770,12389,13,66,2451,0,0,3,ShuffleMapTask
167,10.0.0.4,2,PROCESS_LOCAL,1483714875071,1483714888858,0,42275863,153226952,1439825,13765,12,42,2448,0,0,3,ShuffleMapTask
171,10.0.0.4,2,PROCESS_LOCAL,1483714875659,1483714888963,0,42259040,162935289,1439162,13282,13,42,2448,0,0,3,ShuffleMapTask
183,10.0.0.23,26,PROCESS_LOCAL,1483714876681,1483714889063,0,42291599,145241119,1440802,12358,13,65,2451,0,0,3,ShuffleMapTask
172,10.0.0.6,17,PROCESS_LOCAL,1483714875808,1483714889180,0,42246636,676397842,1439440,13346,12,66,2449,0,0,3,ShuffleMapTask
169,10.0.0.6,17,PROCESS_LOCAL,1483714875506,1483714889392,0,42307677,681151643,1441021,13859,16,66,2449,0,0,3,ShuffleMapTask
166,10.0.0.18,12,PROCESS_LOCAL,1483714875037,1483714889670,0,42249776,776424664,1438820,14609,13,62,2451,0,0,3,ShuffleMapTask
176,10.0.0.4,16,PROCESS_LOCAL,1483714876061,1483714889816,0,42242679,148890088,1439691,13730,14,63,2449,0,0,3,ShuffleMapTask
181,10.0.0.14,7,PROCESS_LOCAL,1483714876426,1483714889918,0,42238659,144310270,1438920,13469,14,67,2450,0,0,3,ShuffleMapTask
